strategy,run,grid_size,grid_label,pattern_diversity,pattern_richness,pattern_evenness,unique_patterns,total_transitions,unique_transitions,connectivity_ratio,vertical_stratification,layer_density_variation,average_layer_density,average_kl_divergence,max_kl_divergence,uniform_kl_divergence
collapsed_neighbors,93,12,12×12×12,4.055662504914876,96,0.888552392321022,98,4752,427,0.0898379970544919,0.15629017447199264,0.2902578408889773,0.34027777777777773,12.737222360805506,20.537508869471807,1.4761948558880928
collapsed_neighbors,94,12,12×12×12,3.990606894750289,95,0.876309788284092,97,4752,433,0.09299828178694158,0.23890063424947147,0.2495790136823301,0.42939814814814814,11.704163917859505,20.48358665270248,1.4699213239259648
collapsed_neighbors,95,12,12×12×12,3.99426309478905,95,0.8771126646300699,97,4752,441,0.09471649484536082,0.24524312896405923,0.25419786626291735,0.4606481481481481,11.147851358244443,20.4234646749927,1.4525137906217112
collapsed_neighbors,96,12,12×12×12,4.10606229779368,101,0.8896977408954001,103,4752,451,0.08585570150390254,0.1837121212121212,0.2781512728223661,0.39699074074074076,12.349266011040342,20.46346746418156,1.4429581823085285
collapsed_neighbors,97,12,12×12×12,3.4068881335485677,70,0.8019046602262822,72,4752,270,0.1056338028169014,0.1469824293353705,0.2537099341962718,0.21180555555555558,14.57131202374195,21.647237951222902,1.4870392848349534
collapsed_neighbors,98,12,12×12×12,3.572793942279889,75,0.8275167987326624,77,4752,303,0.10355434039644566,0.14736554736554736,0.2534140809353808,0.25578703703703703,13.948426558144025,21.295920684816775,1.5857808435150966
collapsed_neighbors,99,12,12×12×12,3.417857158376216,71,0.8018094853391893,73,4752,276,0.1050228310502283,0.14025974025974025,0.2537099341962718,0.21180555555555558,14.731660815335198,21.621718055453158,1.498388373973383
collapsed_neighbors,100,13,13×13×13,3.8040631447982607,84,0.8585467008681853,86,6084,344,0.09411764705882353,0.1694161106395149,0.24171507529701025,0.2753755120619025,13.61138632900061,20.74220100579351,1.5730119836013479
collapsed_neighbors,101,13,13×13×13,4.007314306983116,100,0.8701772453873605,102,6084,470,0.09124441855950301,0.24444444444444446,0.24487007442640657,0.4647246244879381,10.819742657653816,20.363254897638317,1.463587492659041
collapsed_neighbors,102,13,13×13×13,3.8029029368081617,78,0.8728843464385857,80,6084,326,0.10316455696202531,0.16512565196775722,0.25240757785693163,0.32589895311788797,14.14245553282099,21.00761675789622,1.4680458378223606
collapsed_neighbors,103,13,13×13×13,3.9680359684840614,97,0.8673850626039341,99,6084,436,0.0898783755926613,0.24629629629629632,0.2330690631131284,0.3764223941738734,11.428639146690438,20.744483927200516,1.4545478915352759
collapsed_neighbors,104,13,13×13×13,3.9549384253347366,95,0.8684772380714717,97,6084,438,0.09407216494845361,0.19128787878787878,0.26919604277839226,0.40691852526172057,11.978089021836048,20.481446797242338,1.5161599724876367
